股票代码,date,prediction,TS代码,股票名称,地域,所属行业,股票全称,英文全称,拼音缩写,市场类型,交易所代码,上市日期,实控人名称,实控人企业性质
605196,202512,0.9802044466623244,605196.SH,华通线缆,河北,电气设备,河北华通线缆集团股份有限公司,"Hebei Huatong Wires & Cables Group Co., Ltd.",HTXL,主板,SSE,20210511,张文东,民营企业
002239,202512,0.9800886780069328,002239.SZ,奥特佳,江苏,汽车配件,奥特佳新能源科技集团股份有限公司,"Aotecar New Energy Technology Group Co., Ltd.",ATJ,主板,SZSE,20080522,湖北省人民政府国有资产监督管理委员会,地方国有企业
603655,202512,0.9778831633925366,603655.SH,朗博科技,江苏,汽车配件,常州朗博密封科技股份有限公司,"Changzhou Langbo Sealing Technologies Co.,Ltd.",LBKJ,主板,SSE,20171229,戚建国,民营企业
002068,202512,0.977227786636414,002068.SZ,黑猫股份,江西,化工原料,江西黑猫炭黑股份有限公司,"Jiangxi Black Cat Carbon Black Inc., Ltd",HMGF,主板,SZSE,20060915,景德镇市国有资产监督管理委员会,地方国有企业
002515,202512,0.9772225552795836,002515.SZ,金字火腿,浙江,食品,金字火腿股份有限公司,"Jinzi Ham Co., Ltd.",JZHT,主板,SZSE,20101203,郑庆昇,民营企业
600571,202512,0.9769962493256308,600571.SH,信雅达,浙江,软件服务,信雅达科技股份有限公司,"Sunyard Technology Co., Ltd",XYD,主板,SSE,20021101,郭华强,民营企业
002849,202512,0.9767830217637534,002849.SZ,威星智能,浙江,电器仪表,浙江威星智能仪表股份有限公司,"Zhejiang Viewshine Intelligent Meter Co.,Ltd",WXZN,主板,SZSE,20170217,黄文谦,民营企业
000862,202512,0.9763330255342628,000862.SZ,银星能源,宁夏,新型电力,宁夏银星能源股份有限公司,"Ning Xia Yin Xing Energy Co.,Ltd.",YXNY,主板,SZSE,19980915,国务院国有资产监督管理委员会,中央企业
603065,202512,0.9758961076968476,603065.SH,宿迁联盛,江苏,化工原料,宿迁联盛科技股份有限公司,"Suqian Unitech Corp., Ltd.",SQLS,主板,SSE,20230321,项瞻波,民营企业
600549,202512,0.9751171152500882,600549.SH,厦门钨业,福建,小金属,厦门钨业股份有限公司,"Xiamen Tungsten Co.,Ltd.",XMWY,主板,SSE,20021107,福建省人民政府国有资产监督管理委员会,地方国有企业
002774,202512,0.9744538914587202,002774.SZ,快意电梯,广东,运输设备,快意电梯股份有限公司,"Ife Elevators Co.,Ltd.",KYDT,主板,SZSE,20170324,罗爱文,民营企业
002437,202512,0.9729063692788616,002437.SZ,誉衡药业,黑龙江,化学制药,哈尔滨誉衡药业股份有限公司,"Harbin Gloria Pharmaceuticals Co., Ltd.",YHYY,主板,SZSE,20100623,无实际控制人,其他
600228,202512,0.9728036790155454,600228.SH,*ST返利,江西,互联网,返利网数字科技股份有限公司,"Fanli Digital Technology Co., Ltd",*STFL,主板,SSE,19990119,葛永昌,民营企业
002242,202512,0.9727932163018852,002242.SZ,九阳股份,山东,家用电器,九阳股份有限公司,"Joyoung Co.,Ltd",JYGF,主板,SZSE,20080528,王旭宁,民营企业
600568,202512,0.9726905260385692,600568.SH,ST中珠,湖北,医疗保健,中珠医疗控股股份有限公司,"Zhong Zhu Healthcare Holding Co., Ltd.",STZZ,主板,SSE,20010518,无实际控制人,其他
600831,202512,0.9721404552241776,600831.SH,广电网络,陕西,影视音像,陕西广电网络传媒(集团)股份有限公司,"Shaanxi Broadcast & TV Network Intermediary (Group) Co., Ltd.",GDWL,主板,SSE,19940224,中共陕西省委宣传部,地方国有企业
600319,202512,0.971366694134248,600319.SH,亚星化学,山东,化工原料,潍坊亚星化学股份有限公司,"Weifang Yaxing Chemical Co.,Ltd.",YXHX,主板,SSE,20010326,潍坊市国有资产监督管理委员会,地方国有企业
002519,202512,0.9711430038587104,002519.SZ,银河电子,江苏,通信设备,江苏银河电子股份有限公司,"Jiangsu Yinhe Electronics Co.,Ltd.",YHDZ,主板,SZSE,20101207,无实际控制人,其他
603630,202512,0.9705850860090736,603630.SH,拉芳家化,广东,日用化工,拉芳家化股份有限公司,"Lafang Jiahua Co.,Ltd",LFJH,主板,SSE,20170313,吴桂谦,民营企业
600137,202512,0.9676058103047478,600137.SH,浪莎股份,四川,服饰,四川浪莎控股股份有限公司,Sichuan Langsha Holding Ltd.,LSGF,主板,SSE,19980416,翁荣金,民营企业
002334,202512,0.967050508133526,002334.SZ,英威腾,深圳,电气设备,深圳市英威腾电气股份有限公司,"Shenzhen Invt Electric Co.,Ltd.",YWT,主板,SZSE,20100113,黄申力,民营企业
600143,202512,0.9669373551565495,600143.SH,金发科技,广东,塑料,金发科技股份有限公司,"Kingfa Sci. & Tech. Co.,Ltd.",JFKJ,主板,SSE,20040623,袁志敏,民营企业
002998,202512,0.9667241275946722,002998.SZ,优彩资源,江苏,化纤,优彩环保资源科技股份有限公司,"Elite Color Environmental Resources Science&Technology Co., Ltd",YCZY,主板,SZSE,20200925,戴泽新,民营企业
002899,202512,0.9662767470435968,002899.SZ,英派斯,山东,文教休闲,青岛英派斯健康科技股份有限公司,"Impulse(Qingdao)Health Tech Co.,Ltd.",YPS,主板,SZSE,20170915,丁利荣,民营企业
603331,202512,0.9651713740579834,603331.SH,百达精工,浙江,专用机械,浙江百达精工股份有限公司,Zhejiang Baida Precision Manufacturing Corp.,BDJG,主板,SSE,20170705,施小友,民营企业
605086,202512,0.9646160718867616,605086.SH,龙高股份,福建,矿物制品,龙岩高岭土股份有限公司,"Longyan Kaolin Clay Co., Ltd.",LGGF,主板,SSE,20210416,福建省龙岩市人民政府国有资产监督管理委员会,地方国有企业
603607,202512,0.964397612968054,603607.SH,京华激光,浙江,造纸,浙江京华激光科技股份有限公司,"Zhejiang Jinghua Laser Technology Co.,Ltd",JHJG,主板,SSE,20171025,孙建成,民营企业
600533,202512,0.9628474751097804,600533.SH,栖霞建设,江苏,区域地产,南京栖霞建设股份有限公司,"Nanjing Chixia Development Co.,Ltd.",QXJS,主板,SSE,20020328,南京栖霞国资投资集团有限公司,地方国有企业
600438,202512,0.9624079415939502,600438.SH,通威股份,四川,电气设备,通威股份有限公司,"Tongwei Co.,Ltd",TWGF,主板,SSE,20040302,刘汉元,民营企业
000920,202512,0.9616315648256056,000920.SZ,沃顿科技,贵州,塑料,沃顿科技股份有限公司,"Vontron Technology Co.,Ltd.",WDKJ,主板,SZSE,19990616,国务院国有资产监督管理委员会,中央企业
600776,202512,0.9615262588838746,600776.SH,东方通信,浙江,通信设备,东方通信股份有限公司,"Eastern Communications Co.,Ltd.",DFTX,主板,SSE,19961126,国务院国有资产监督管理委员会,中央企业
002174,202512,0.9607577291507754,002174.SZ,游族网络,福建,互联网,游族网络股份有限公司,"Yoozoo Interactive Co., Ltd.",YZWL,主板,SZSE,20070925,无实际控制人,其他
002840,202512,0.9607524977939452,002840.SZ,华统股份,浙江,食品,浙江华统肉制品股份有限公司,"Zhejiang Huatong Meat Products Co.,Ltd.",HTGF,主板,SZSE,20170110,朱俭勇,民营企业
601798,202512,0.9606367291385536,601798.SH,蓝科高新,甘肃,化工机械,甘肃蓝科石化高新装备股份有限公司,Lanpec Technologies Limited,LKGX,主板,SSE,20110622,国务院国有资产监督管理委员会,中央企业
603755,202512,0.9603077329212848,603755.SH,日辰股份,山东,食品,青岛日辰食品股份有限公司,"Qingdao Richen Food Co.,Ltd.",RCGF,主板,SSE,20190828,张华君,民营企业
001328,202512,0.9601971956227234,001328.SZ,登康口腔,重庆,日用化工,重庆登康口腔护理用品股份有限公司,"Dencare (Chongqing) Oral Care Co., Ltd.",DKKQ,主板,SZSE,20230410,重庆市国有资产监督管理委员会,地方国有企业
002886,202512,0.9594208188543792,002886.SZ,沃特股份,深圳,塑料,深圳市沃特新材料股份有限公司,"Shenzhen WOTE Advanced Materials Co.,Ltd.",WTGF,主板,SZSE,20170627,吴宪,民营企业
002873,202512,0.9593102815558175,002873.SZ,新天药业,贵州,中成药,贵阳新天药业股份有限公司,"Guiyang Xintian Pharmaceutical Co.,Ltd.",XTYY,主板,SZSE,20170519,董大伦,民营企业
600835,202512,0.9591997442572564,600835.SH,上海机电,上海,运输设备,上海机电股份有限公司,"Shanghai Mechanical & Electrical Industry Co.,Ltd.",SHJD,主板,SSE,19940224,上海市国有资产监督管理委员会,地方国有企业
002520,202512,0.9584312145241574,002520.SZ,日发精机,浙江,机床制造,浙江日发精密机械股份有限公司,"Zhejiang RIFA Precision Machinery Co.,Ltd.",RFJJ,主板,SZSE,20101210,吴捷,民营企业
600960,202512,0.9578759123529356,600960.SH,渤海汽车,山东,汽车配件,渤海汽车系统股份有限公司,"Bohai Automotive Systems Co., Ltd.",BHQC,主板,SSE,20040407,北京市人民政府国有资产监督管理委员会,地方国有企业
000567,202512,0.9569889982860298,000567.SZ,海德股份,海南,多元金融,海南海德资本管理股份有限公司,"Hainan Haide Capital Management Co., Ltd.",HDGF,主板,SZSE,19940525,王广西,民营企业
603358,202512,0.956662617747176,603358.SH,华达科技,江苏,汽车配件,华达汽车科技股份有限公司,"Huada Automotive Technology Corp.,Ltd",HDKJ,主板,SSE,20170125,陈竞宏,民营企业
002677,202512,0.9566600020687608,002677.SZ,浙江美大,浙江,家用电器,浙江美大实业股份有限公司,"Zhejiang Meida Industrial Co.,Ltd.",ZJMD,主板,SZSE,20120525,夏志生,民营企业
605287,202512,0.9557730880018552,605287.SH,德才股份,山东,装修装饰,德才装饰股份有限公司,"Decai Decoration CO.,LTD",DCGF,主板,SSE,20210706,叶德才,民营企业
600732,202512,0.955667782060124,600732.SH,爱旭股份,上海,电气设备,上海爱旭新能源股份有限公司,"Shanghai Aiko Solar Energy Co., Ltd.",AXGF,主板,SSE,19960816,陈刚,民营企业
002313,202512,0.9556651663817088,002313.SZ,日海智能,深圳,通信设备,日海智能科技股份有限公司,"Sunsea AIoT Technology Co., Ltd.",RHZN,主板,SZSE,20091203,珠海市人民政府国有资产监督管理委员会,地方国有企业
600162,202512,0.9553387858428553,600162.SH,香江控股,深圳,全国地产,深圳香江控股股份有限公司,"Shenzhen Heungkong Holding Co.,Ltd.",XJKG,主板,SSE,19980609,翟美卿,外资
000615,202512,0.9548914052917796,000615.SZ,*ST美谷,湖北,医疗保健,九州美谷科技股份有限公司,"Jointown Aesthetics Valley Co.,Ltd.",*STMG,主板,SZSE,19961016,无实际控制人,其他
605288,202512,0.9547834836716332,605288.SH,凯迪股份,江苏,电气设备,常州市凯迪电器股份有限公司,Changzhou Kaidi Electrical Inc.,KDGF,主板,SSE,20200601,周殊程,民营企业
002845,202512,0.9544518717759494,002845.SZ,同兴达,深圳,元器件,深圳同兴达科技股份有限公司,"Shenzhen TXD Technology Co.,Ltd.",TXD,主板,SZSE,20170125,万锋,民营企业
002484,202512,0.9543361031205578,002484.SZ,江海股份,江苏,元器件,南通江海电容器股份有限公司,Nantong Jianghai Capacitor Co. Ltd.,JHGF,主板,SZSE,20100929,浙江省人民政府国有资产监督管理委员会,地方国有企业
002564,202512,0.952683274998968,002564.SZ,天沃科技,江苏,化工机械,苏州天沃科技股份有限公司,"Suzhou Thvow Technology Co., Ltd.",TWKJ,主板,SZSE,20110310,上海市国有资产监督管理委员会,地方国有企业
002217,202512,0.9525753533788218,002217.SZ,合力泰,福建,元器件,合力泰科技股份有限公司,"Holitech Technology Co., Ltd.",HLT,主板,SZSE,20080220,福建省人民政府国有资产监督管理委员会,地方国有企业
603109,202512,0.9522332787694774,603109.SH,神驰机电,重庆,电气设备,神驰机电股份有限公司,"Senci Electric Machinery Co.,Ltd.",SCJD,主板,SSE,20191231,艾纯,民营企业
002206,202512,0.9517911295752322,002206.SZ,海利得,浙江,化纤,浙江海利得新材料股份有限公司,"Zhejiang Hailide New Material Co.,Ltd.",HLD,主板,SZSE,20080123,高利民,民营企业
600966,202512,0.951788513896817,600966.SH,博汇纸业,山东,造纸,山东博汇纸业股份有限公司,"Shandong Bohui Paper Industry Co.,Ltd.",BHZY,主板,SSE,20040608,黄志源,外资
603007,202512,0.9515805176917698,603007.SH,*ST花王,江苏,建筑工程,丹阳顺景智能科技股份有限公司,"Danyang SYNGEN Intelligent Technology Co.,Ltd.",*STHW,主板,SSE,20160826,徐良,民营企业
600421,202512,0.9502488387522036,600421.SH,*ST华嵘,湖北,专用机械,湖北华嵘控股股份有限公司,"Hubei Huarong Holding Co., Ltd.",*STHR,主板,SSE,20040607,楼永良,民营企业
002627,202512,0.9501356857752272,002627.SZ,三峡旅游,湖北,旅游景点,湖北三峡旅游集团股份有限公司,"Hubei Three Gorges Tourism Group Co.,Ltd.",SXLY,主板,SZSE,20111103,宜昌市人民政府国有资产监督管理委员会,地方国有企业
600689,202512,0.9496987679378122,600689.SH,上海三毛,上海,综合类,上海三毛企业(集团)股份有限公司,"Shanghai Sanmao Enterprise (Group) Co., Ltd.",SHSM,主板,SSE,19931108,重庆市国有资产监督管理委员会,地方国有企业
600100,202512,0.9491434657665904,600100.SH,同方股份,北京,IT设备,同方股份有限公司,"Tsinghua Tongfang Co.,Ltd.",TFGF,主板,SSE,19970627,国务院国有资产监督管理委员会,中央企业
603679,202512,0.948932853883128,603679.SH,华体科技,四川,电气设备,四川华体照明科技股份有限公司,"Sichuan Huati Lighting Technology Co.,Ltd.",HTKJ,主板,SSE,20170621,梁熹,民营企业
002816,202512,0.9489276225262978,002816.SZ,*ST和科,深圳,专用机械,深圳市和科达精密清洗设备股份有限公司,"Shenzhen HeKeda Precision Cleaning Equipment Co., Ltd.",*STHK,主板,SZSE,20161025,阜阳市颍泉区人民政府国有资产监督管理委员会,地方国有企业
600758,202512,0.9485907792737835,600758.SH,辽宁能源,辽宁,煤炭开采,辽宁能源煤电产业股份有限公司,"Liaoning Energy Industry Co.,Ltd",LNNY,主板,SSE,19961029,辽宁省人民政府国有资产监督管理委员会,地方国有企业
002361,202512,0.9480433241378072,002361.SZ,神剑股份,安徽,化工原料,安徽神剑新材料股份有限公司,"Anhui Shenjian New Materials Co., Ltd.",SJGF,主板,SZSE,20100303,芜湖市人民政府国有资产监督管理委员会,地方国有企业
002469,202512,0.9466037235780947,002469.SZ,三维化学,山东,化工原料,山东三维化学集团股份有限公司,"Shandong Sunway Chemical Group Co.,Ltd",SWHX,主板,SZSE,20100908,曲思秋,民营企业
603306,202512,0.9456088878910428,603306.SH,华懋科技,福建,汽车配件,华懋(厦门)新材料科技股份有限公司,"Hmt (Xiamen) New Technical Materials Co.,Ltd.",HMKJ,主板,SSE,20140926,袁晋清,民营企业
002587,202512,0.9448377424795286,002587.SZ,奥拓电子,深圳,元器件,深圳市奥拓电子股份有限公司,"Shenzhen AOTO Electronics Co., Ltd.",ATDZ,主板,SZSE,20110610,吴涵渠,民营企业
000668,202512,0.9440639813895992,000668.SZ,*ST荣控,山东,房产服务,荣丰控股集团股份有限公司,"RongFeng Holding Group Co.,Ltd.",*STRK,主板,SZSE,19961210,王征,外资
601226,202512,0.9437297538155002,601226.SH,华电科工,北京,建筑工程,华电科工股份有限公司,"HuaDian Heavy Industries Co.,Ltd.",HDKG,主板,SSE,20141211,国务院国有资产监督管理委员会,中央企业
603305,202512,0.9425138435313256,603305.SH,旭升集团,浙江,汽车配件,宁波旭升集团股份有限公司,"Ningbo Xusheng Group Co., Ltd.",XSJT,主板,SSE,20170710,徐旭东,民营企业
000523,202512,0.9425086121744952,000523.SZ,红棉股份,广东,食品,广州市红棉智汇科创股份有限公司,"Hongmian Zhihui Science And Technology Innovation Co.,Ltd.Guangzhou",HMGF,主板,SZSE,19931108,广州市人民政府国有资产监督管理委员会,地方国有企业
600063,202512,0.9422927689342028,600063.SH,皖维高新,安徽,化纤,安徽皖维高新材料股份有限公司,"Anhui Wanwei Updated High-Tech Material Industry Co.,Ltd",WWGX,主板,SSE,19970528,安徽省人民政府国有资产监督管理委员会,地方国有企业
600503,202512,0.9411900116270048,600503.SH,华丽家族,上海,区域地产,华丽家族股份有限公司,"Deluxe Family Co., Ltd.",HLJZ,主板,SSE,20020709,刘雅娟,民营企业
600455,202512,0.9402926348464384,600455.SH,博通股份,陕西,文教休闲,西安博通资讯股份有限公司,"But'one Information Corporation, Xi'an",BTGF,主板,SSE,20040329,西安经济技术开发区管理委员会,地方国有企业
603205,202512,0.938418732127726,603205.SH,健尔康,江苏,医疗保健,健尔康医疗科技股份有限公司,"Jianerkang Medical Co., Ltd.",JEK,主板,SSE,20241107,陈国平,民营企业
001259,202512,0.9383055791507496,001259.SZ,利仁科技,北京,家用电器,北京利仁科技股份有限公司,"Beijing Liven Technology CO., Ltd.",LRKJ,主板,SZSE,20220831,宋老亮,民营企业
603228,202512,0.9377581240147732,603228.SH,景旺电子,深圳,元器件,深圳市景旺电子股份有限公司,"Shenzhen Kinwong Electronic Co.,Ltd.",JWDZ,主板,SSE,20170106,刘绍柏,民营企业
603072,202512,0.9375344337392354,603072.SH,天和磁材,内蒙,矿物制品,包头天和磁材科技股份有限公司,"Baotou Tianhe Magnetics Technology Co.,Ltd.",THCC,主板,SSE,20250103,袁文杰,民营企业
002151,202512,0.936758056970891,002151.SZ,北斗星通,北京,通信设备,北京北斗星通导航技术股份有限公司,"Beijing BDStar Navigation Co.,Ltd.",BDXT,主板,SZSE,20070813,周儒欣,民营企业
605179,202512,0.9366449039939144,605179.SH,一鸣食品,浙江,乳制品,浙江一鸣食品股份有限公司,"Zhejiang Yiming Food Co., Ltd.",YMSP,主板,SSE,20201228,朱明春,民营企业
603726,202512,0.936426445075207,603726.SH,朗迪集团,浙江,家用电器,浙江朗迪集团股份有限公司,"Zhejiang Langdi Group Co., Ltd.",LDJT,主板,SSE,20160421,高炎康,民营企业
600262,202512,0.936423829396792,600262.SH,北方股份,内蒙,专用机械,内蒙古北方重型汽车股份有限公司,"Inner Mongolia North Hauler Joint Stock Co.,Ltd.",BFGF,主板,SSE,20000630,国务院国有资产监督管理委员会,中央企业
600076,202512,0.9363211391334758,600076.SH,康欣新材,山东,广告包装,康欣新材料股份有限公司,"Kangxin New Materials Co.,Ltd",KXXC,主板,SSE,19970526,无锡市人民政府国有资产监督管理委员会,地方国有企业
600239,202512,0.936097448857938,600239.SH,云南城投,云南,区域地产,云南城投置业股份有限公司,"Yunnan Metropolitan Real Estate Development Co.,Ltd.",YNCT,主板,SSE,19991202,云南省人民政府国有资产监督管理委员会,地方国有企业
000917,202512,0.9357684526406692,000917.SZ,电广传媒,湖南,广告包装,湖南电广传媒股份有限公司,"Hunan TV & Broadcast Intermediary Co., Ltd",DGCM,主板,SZSE,19990325,湖南省人民政府国有资产监督管理委员会,地方国有企业
002952,202512,0.93499469155074,002952.SZ,亚世光电,辽宁,元器件,亚世光电(集团)股份有限公司,"Yes Optoelectronics (Group) Co., Ltd.",YSGD,主板,SZSE,20190328,JIA JITAO,外资
000571,202512,0.9340103185773484,000571.SZ,新大洲A,海南,煤炭开采,新大洲控股股份有限公司,"Sundiro Holding Co.,Ltd.",XDZA,主板,SZSE,19940525,王文锋,民营企业
002349,202512,0.9335524753126124,002349.SZ,精华制药,江苏,中成药,精华制药集团股份有限公司,"Jinghua Pharmaceutical Group Co., Ltd.",JHZY,主板,SZSE,20100203,江苏省南通市人民政府国有资产监督管理委员会,地方国有企业
603928,202512,0.93211810610973,603928.SH,兴业股份,江苏,化工原料,苏州兴业材料科技股份有限公司,"Suzhou Xingye Materials Technology Co.,Ltd.",XYGF,主板,SSE,20161212,王进兴,民营企业
000519,202512,0.9317969569277066,000519.SZ,中兵红箭,湖南,专用机械,中兵红箭股份有限公司,"North Industries Group Red Arrow Co.,Ltd.",ZBHJ,主板,SZSE,19931008,国务院国有资产监督管理委员会,中央企业
000006,202512,0.9316785725939,000006.SZ,深振业Ａ,深圳,区域地产,深圳市振业(集团)股份有限公司,"Shenzhen Zhenye(Group) Co.,Ltd.",SZYA,主板,SZSE,19920427,深圳市人民政府国有资产监督管理委员会,地方国有企业
600755,202512,0.9315654196169236,600755.SH,厦门国贸,福建,仓储物流,厦门国贸集团股份有限公司,"Xiamen ITG Group Corp.,Ltd.",XMGM,主板,SSE,19961003,厦门市人民政府国有资产监督管理委员会,地方国有企业
000811,202512,0.9313417293413858,000811.SZ,冰轮环境,山东,工程机械,冰轮环境技术股份有限公司,"Moon Environment Technology Co.,Ltd.",BLHJ,主板,SZSE,19980528,烟台市人民政府国有资产监督管理委员会,地方国有企业
002732,202512,0.9311206547442632,002732.SZ,燕塘乳业,广东,乳制品,广东燕塘乳业股份有限公司,"Guangdong Yantang Dairy Co., Ltd.",YTRY,主板,SZSE,20141205,广东省农垦集团公司,中央企业
600699,202512,0.9308995801471404,600699.SH,均胜电子,浙江,汽车配件,宁波均胜电子股份有限公司,Ningbo Joyson Electronic Corp.,JSDZ,主板,SSE,19931206,王剑峰,民营企业
603681,202512,0.930352125011164,603681.SH,永冠新材,上海,化工原料,上海永冠众诚新材料科技(集团)股份有限公司,"Shanghai Yongguan Adhesive Products Corp.,Ltd",YGXC,主板,SSE,20190326,吕新民,民营企业
605488,202512,0.93002051311548,605488.SH,福莱新材,浙江,塑料,浙江福莱新材料股份有限公司,"Zhejiang Fulai New Material Co., Ltd.",FLXC,主板,SSE,20210513,夏厚君,民营企业
002138,202512,0.9299073601385036,002138.SZ,顺络电子,深圳,元器件,深圳顺络电子股份有限公司,"Shenzhen Sunlord Electronics Co.,Ltd.",SLDZ,主板,SZSE,20070613,无实际控制人,其他
600581,202512,0.9296862855413808,600581.SH,八一钢铁,新疆,普钢,新疆八一钢铁股份有限公司,"Xinjiang Ba Yi Iron & Steel Co., Ltd.",BYGT,主板,SSE,20020816,国务院国有资产监督管理委员会,中央企业
600775,202512,0.9290335244636732,600775.SH,南京熊猫,江苏,通信设备,南京熊猫电子股份有限公司,Nanjing Panda Electronics Company Limited,NJXM,主板,SSE,19961118,国务院国有资产监督管理委员会,中央企业
600880,202512,0.9278149985010836,600880.SH,博瑞传播,四川,广告包装,成都博瑞传播股份有限公司,"Chengdu B-ray Media Co.,Ltd",BRCB,主板,SSE,19951115,成都市国有资产监督管理委员会,地方国有企业
600149,202512,0.927264927686692,600149.SH,廊坊发展,河北,综合类,廊坊发展股份有限公司,"Langfang Development Co., Ltd.",LFFZ,主板,SSE,19991014,廊坊市人民政府国有资产监督管理委员会,地方国有企业
002645,202512,0.9269307001125928,002645.SZ,华宏科技,江苏,专用机械,江苏华宏科技股份有限公司,"Jiangsu Huahong Technology Co., Ltd.",HHKJ,主板,SZSE,20111220,胡士勇,民营企业
002655,202512,0.9269280844341776,002655.SZ,共达电声,山东,元器件,共达电声股份有限公司,"Gettop Acoustic Co.,Ltd.",GDDS,主板,SZSE,20120217,周思远,民营企业
000957,202512,0.9259227860334652,000957.SZ,中通客车,山东,汽车整车,中通客车股份有限公司,"Zhongtong Bus Holding Co.,LTD",ZTKC,主板,SZSE,20000113,山东省人民政府国有资产监督管理委员会,地方国有企业
002783,202512,0.9252595622420976,002783.SZ,凯龙股份,湖北,化工原料,湖北凯龙化工集团股份有限公司,"Hubei Kailong Chemical Group Co.,Ltd",KLGF,主板,SZSE,20151209,湖北省人民政府国有资产监督管理委员会,地方国有企业
603508,202512,0.9250437190018048,603508.SH,思维列控,河南,IT设备,河南思维自动化设备股份有限公司,"Henan Thinker Automatic Equipment Co., Ltd.",SWLK,主板,SSE,20151224,李欣,民营企业
002496,202512,0.9247225698197812,002496.SZ,*ST辉丰,江苏,农药化肥,江苏辉丰生物农业股份有限公司,"Jiangsu Huifeng Bio Agriculture Co., Ltd.",*STHF,主板,SZSE,20101109,仲汉根,民营企业
000977,202512,0.9246015698075596,000977.SZ,浪潮信息,山东,IT设备,浪潮电子信息产业股份有限公司,"IEIT SYSTEMS Co., Ltd.",LCXX,主板,SZSE,20000608,山东省人民政府国有资产监督管理委员会,地方国有企业
603209,202512,0.924048883314753,603209.SH,兴通股份,福建,水运,兴通海运股份有限公司,"Xingtong Shipping Co., Ltd.",XTGF,主板,SSE,20220324,陈兴明,民营企业
002052,202512,0.9239461930514368,002052.SZ,同洲电子,深圳,家用电器,深圳市同洲电子股份有限公司,"Shenzhen Coship Electronics Co.,Ltd.",TZDZ,主板,SZSE,20060627,无实际控制人,其他
600232,202512,0.9233856595233848,600232.SH,金鹰股份,浙江,纺织机械,浙江金鹰股份有限公司,"Zhejiang Golden Eagle Co.,Ltd.",JYGF,主板,SSE,20000602,傅国定,民营企业
002775,202512,0.9228408200658236,002775.SZ,文科股份,广东,建筑工程,广东文科绿色科技股份有限公司,"Guangdong Wenke Green Technology Corp.,Ltd.",WKGF,主板,SZSE,20150629,佛山市人民政府国有资产监督管理委员会,地方国有企业
600469,202512,0.9219460589636724,600469.SH,风神股份,河南,汽车配件,风神轮胎股份有限公司,"Aeolus Tyre Co.,Ltd.",FSGF,主板,SSE,20031021,国务院国有资产监督管理委员会,中央企业
002148,202512,0.9209616859902808,002148.SZ,北纬科技,北京,互联网,北京北纬通信科技股份有限公司,"Beijing Bewinner Communications Co., Ltd.",BWKJ,主板,SZSE,20070810,傅乐民,民营企业
002017,202512,0.920735380036328,002017.SZ,东信和平,广东,通信设备,东信和平科技股份有限公司,"Eastcompeace Technology Co.,Ltd.",DXHP,主板,SZSE,20040713,国务院国有资产监督管理委员会,中央企业
002420,202512,0.920735380036328,002420.SZ,毅昌科技,广东,家用电器,广州毅昌科技股份有限公司,"Guangzhou Echom Sci.&Tech. Co,. Ltd.",YCKJ,主板,SZSE,20100601,熊海涛,民营企业
002602,202512,0.9206196113809366,002602.SZ,世纪华通,浙江,互联网,浙江世纪华通集团股份有限公司,"Zhejiang Century Huatong Group Co.,Ltd.",SJHT,主板,SZSE,20110728,无实际控制人,其他
600505,202512,0.9192957794766156,600505.SH,西昌电力,四川,水力发电,四川西昌电力股份有限公司,"Sichuan Xichang Electric Power Co.,Ltd",XCDL,主板,SSE,20020530,国务院国有资产监督管理委员会,中央企业
605336,202512,0.9178692573089788,605336.SH,帅丰电器,浙江,家用电器,浙江帅丰电器股份有限公司,"Zhejiang Sanfer Electric Co., Ltd.",SFDQ,主板,SSE,20201019,商若云,民营企业
605123,202512,0.9170850335053892,605123.SH,派克新材,江苏,航空,无锡派克新材料科技股份有限公司,"Wuxi Paike New Materials Technology Co.,Ltd",PKXC,主板,SSE,20200825,是玉丰,民营企业
600312,202512,0.9141005264442332,600312.SH,平高电气,河南,电气设备,河南平高电气股份有限公司,"Henan Pinggao Electric Co.,Ltd.",PGDQ,主板,SSE,20010221,国务院国有资产监督管理委员会,中央企业
603998,202512,0.9138794518471104,603998.SH,方盛制药,湖南,中成药,湖南方盛制药股份有限公司,"Hunan Fangsheng Pharmaceutical Co., Ltd.",FSZY,主板,SSE,20141205,张庆华,民营企业
000989,202512,0.9137636831917187,000989.SZ,九芝堂,湖南,中成药,九芝堂股份有限公司,"Jiuzhitang Co.,Ltd.",JZT,主板,SZSE,20000628,黑龙江省人民政府国有资产监督管理委员会,地方国有企业
600973,202512,0.9124503140010584,600973.SH,宝胜股份,江苏,电气设备,宝胜科技创新股份有限公司,"Baosheng Science And Technology Innovation Co.,Ltd.",BSGF,主板,SSE,20040802,中国航空工业集团有限公司,中央企业
600416,202512,0.9123397767024972,600416.SH,湘电股份,湖南,电气设备,湘潭电机股份有限公司,"Xiangtan Electric Manufacturing Co., Ltd.",XDGF,主板,SSE,20020718,湖南省人民政府国有资产监督管理委员会,地方国有企业
002045,202512,0.9115607842557376,002045.SZ,国光电器,广东,元器件,国光电器股份有限公司,Guoguang Electric Company Limited,GGDQ,主板,SZSE,20050523,无实际控制人,其他
600355,202512,0.9112370193952988,600355.SH,*ST精伦,湖北,专用机械,精伦电子股份有限公司,"Routon Electronic Co.,Ltd.",*STJL,主板,SSE,20020613,张学阳,民营企业
