股票代码,date,prediction,TS代码,股票名称,地域,所属行业,股票全称,英文全称,拼音缩写,市场类型,交易所代码,上市日期,实控人名称,实控人企业性质
002262,202602,3.0630315530607626,002262.SZ,恩华药业,江苏,化学制药,江苏恩华药业股份有限公司,"Jiangsu Nhwa Pharmaceutical Co., Ltd.",EHYY,主板,SZSE,20080723,孙彭生,民营企业
605188,202602,3.063026249116599,605188.SH,国光连锁,江西,超市连锁,江西国光商业连锁股份有限公司,"Jiangxi Guoguang Commercial Chains Co.,Ltd.",GGLS,主板,SSE,20200728,胡金根,民营企业
002330,202602,3.062806166340418,002330.SZ,得利斯,山东,食品,山东得利斯食品股份有限公司,"Shandong Delisi Food Co.,Ltd.",DLS,主板,SZSE,20100106,郑和平,民营企业
603132,202602,3.062736232166738,603132.SH,金徽股份,甘肃,铅锌,金徽矿业股份有限公司,Jinhui Mining Incorporation Limited,JHGF,主板,SSE,20220222,李明,民营企业
600689,202602,3.062650386160568,600689.SH,上海三毛,上海,综合类,上海三毛企业(集团)股份有限公司,"Shanghai Sanmao Enterprise (Group) Co., Ltd.",SHSM,主板,SSE,19931108,重庆市国有资产监督管理委员会,地方国有企业
600279,202602,3.0624140639187107,600279.SH,重庆港,重庆,港口,重庆港股份有限公司,"Chongqing Port Co.,Ltd.",CQG,主板,SSE,20000731,重庆市国有资产监督管理委员会,地方国有企业
603098,202602,3.0621992850866926,603098.SH,森特股份,北京,装修装饰,森特士兴集团股份有限公司,"Center International Group Co.,Ltd.",STGF,主板,SSE,20161216,刘爱森,民营企业
600187,202602,3.0621939811425296,600187.SH,国中水务,黑龙江,水务,黑龙江国中水务股份有限公司,"Heilongjiang Interchina Water Treatment Co.,Ltd.",GZSW,主板,SSE,19981111,姜照柏,民营企业
002191,202602,3.0621134390805227,002191.SZ,劲嘉股份,深圳,广告包装,深圳劲嘉集团股份有限公司,"Shenzhen Jinjia Group Co.,Ltd.",JJGF,主板,SZSE,20071205,乔鲁予,民营企业
002243,202602,3.062054440428355,002243.SZ,力合科创,深圳,广告包装,深圳市力合科创股份有限公司,"Shenzhen Leaguer Co.,Ltd",LHKC,主板,SZSE,20080528,深圳市人民政府国有资产监督管理委员会,地方国有企业
603605,202602,3.062038200962679,603605.SH,珀莱雅,浙江,日用化工,珀莱雅化妆品股份有限公司,"Proya Cosmetics Co., Ltd.",PLY,主板,SSE,20171115,侯军呈,民营企业
601568,202602,3.061960310872754,601568.SH,北元集团,陕西,化工原料,陕西北元化工集团股份有限公司,"Shaanxi Beiyuan Chemical Industry Group Co., Ltd.",BYJT,主板,SSE,20201020,陕西省人民政府国有资产监督管理委员会,地方国有企业
600188,202602,3.061852921456745,600188.SH,兖矿能源,山东,煤炭开采,兖矿能源集团股份有限公司,Yankuang Energy Group Company Limited,YKNY,主板,SSE,19980701,山东省人民政府国有资产监督管理委员会,地方国有企业
603178,202602,3.0617939228045774,603178.SH,圣龙股份,浙江,汽车配件,宁波圣龙汽车动力系统股份有限公司,"Ningbo Shenglong Automotive Powertrain System Co.,Ltd.",SLGF,主板,SSE,20170328,罗玉龙,民营企业
601318,202602,3.0617428800686546,601318.SH,中国平安,深圳,保险,中国平安保险(集团)股份有限公司,"Ping An Insurance (Group) Company of China,Ltd.",ZGPA,主板,SSE,20070301,无实际控制人,其他
600861,202602,3.061716032714652,600861.SH,北京人力,北京,文教休闲,北京国际人力资本集团股份有限公司,"FESCO Group Co., Ltd",BJRL,主板,SSE,19940520,北京市人民政府国有资产监督管理委员会,地方国有企业
000809,202602,3.0616785774723234,000809.SZ,和展能源,辽宁,电气设备,辽宁和展能源集团股份有限公司,"Liaoning HeZhan Energy Group Co.,Ltd.",HZNY,主板,SZSE,19980616,刘名,民营企业
601010,202602,3.061657034062484,601010.SH,文峰股份,江苏,百货,文峰大世界连锁发展股份有限公司,Wenfeng Great World Chain Development Corporation,WFGF,主板,SSE,20110603,薛健,民营企业
600009,202602,3.0615844479167227,600009.SH,上海机场,上海,机场,上海国际机场股份有限公司,"Shanghai International Airport Co.,Ltd.",SHJC,主板,SSE,19980218,上海市国有资产监督管理委员会,地方国有企业
003012,202602,3.061530753208718,003012.SZ,东鹏控股,广东,陶瓷,广东东鹏控股股份有限公司,Guangdong Dongpeng Holdings Company Limited,DPKG,主板,SZSE,20201019,何新明,民营企业
600115,202602,3.0613965164387067,600115.SH,中国东航,上海,空运,中国东方航空股份有限公司,China Eastern Airlines Corporation Limited,ZGDH,主板,SSE,19971105,国务院国有资产监督管理委员会,中央企业
002771,202602,3.0612758671622897,002771.SZ,真视通,北京,软件服务,北京真视通科技股份有限公司,Beijing Transtrue Technology Inc.,ZST,主板,SZSE,20150629,王国红,民营企业
601108,202602,3.0611495863085234,601108.SH,财通证券,浙江,证券,财通证券股份有限公司,"Caitong Securities Co.,Ltd.",CTZQ,主板,SSE,20171024,浙江省财政厅,地方国有企业
605099,202602,3.061101195544682,605099.SH,共创草坪,江苏,文教休闲,江苏共创人造草坪股份有限公司,"CoCreation Grass Co., Ltd",GCCP,主板,SSE,20200930,王强翔,民营企业
600199,202602,3.061093239628437,600199.SH,金种子酒,安徽,白酒,安徽金种子酒业股份有限公司,"Anhui Golden Seed Winery Co.,Ltd.",JZZJ,主板,SSE,19980812,阜阳市人民政府国有资产监督管理委员会,地方国有企业
601518,202602,3.060993806128673,601518.SH,吉林高速,吉林,路桥,吉林高速公路股份有限公司,"Jilin Expressway Co.,Ltd.",JLGS,主板,SSE,20100319,吉林省人民政府国有资产监督管理委员会,地方国有企业
600557,202602,3.0604810544305487,600557.SH,康缘药业,江苏,中成药,江苏康缘药业股份有限公司,"Jiangsu Kanion Pharmaceutical Co., Ltd.",KYYY,主板,SSE,20020918,肖伟,民营企业
000571,202602,3.0604409472161382,000571.SZ,新大洲A,海南,煤炭开采,新大洲控股股份有限公司,"Sundiro Holding Co.,Ltd.",XDZA,主板,SZSE,19940525,王文锋,民营企业
605266,202602,3.060400512368542,605266.SH,健之佳,云南,医药商业,健之佳医药连锁集团股份有限公司,JZJ Chain Drugstore Corporation,JZJ,主板,SSE,20201201,蓝波,民营企业
002306,202602,3.06031201439029,002306.SZ,*ST云网,北京,酒店餐饮,中科云网科技集团股份有限公司,"Cloud Live Technology Group Co.,Ltd.",*STYW,主板,SZSE,20091111,陈继,民营企业
600941,202602,3.060263623626449,600941.SH,中国移动,北京,电信运营,中国移动有限公司,China Mobile Limited,ZGYD,主板,SSE,20220105,中国移动通信集团有限公司,中央企业
603737,202602,3.0601615381546035,603737.SH,三棵树,福建,染料涂料,三棵树涂料股份有限公司,"SKSHU Paint Co., Ltd.",SKS,主板,SSE,20160603,洪杰,民营企业
002670,202602,3.06015623421044,002670.SZ,国盛证券,江西,证券,国盛证券股份有限公司,Guosheng Securities Inc.,GSZQ,主板,SZSE,20120416,江西省国有资产监督管理委员会,地方国有企业
601333,202602,3.0600809960925965,601333.SH,广深铁路,深圳,铁路,广深铁路股份有限公司,Guangshen Railway Company Limited,GSTL,主板,SSE,20061222,中国国家铁路集团有限公司,中央企业
002961,202602,3.05982876201825,002961.SZ,瑞达期货,福建,多元金融,瑞达期货股份有限公司,"Ruida Futures Co.,Ltd",RDQH,主板,SZSE,20190905,林志斌,民营企业
605222,202602,3.059694525248238,605222.SH,起帆电缆,上海,电气设备,上海起帆电缆股份有限公司,"Shanghai QiFan Cable Co., Ltd",QFDL,主板,SSE,20200731,周供华,民营企业
000651,202602,3.05965143842856,000651.SZ,格力电器,广东,家用电器,珠海格力电器股份有限公司,"Gree Electric Appliances,Inc.of Zhuhai",GLDQ,主板,SZSE,19961118,无实际控制人,其他
000069,202602,3.0595145496864675,000069.SZ,华侨城Ａ,深圳,全国地产,深圳华侨城股份有限公司,Shenzhen Overseas Chinese Town Company Limited,HQCA,主板,SZSE,19970910,国务院国有资产监督管理委员会,中央企业
600996,202602,3.059509245742304,600996.SH,贵广网络,贵州,影视音像,贵州省广播电视信息网络股份有限公司,"Guizhou BC&TV Information Network Co.,Ltd",GGWL,主板,SSE,20161226,中共贵州省委宣传部,地方国有企业
601336,202602,3.0594340076244606,601336.SH,新华保险,北京,保险,新华人寿保险股份有限公司,New China Life Insurance Company Ltd.,XHBX,主板,SSE,20111216,无实际控制人,其他
600429,202602,3.059404508298377,600429.SH,三元股份,北京,乳制品,北京三元食品股份有限公司,"Beijing Sanyuan Foods Co.,Ltd.",SYGF,主板,SSE,20030915,北京市人民政府国有资产监督管理委员会,地方国有企业
002847,202602,3.059353465562454,002847.SZ,盐津铺子,湖南,食品,盐津铺子食品股份有限公司,"Yanker Shop Food Co.,Ltd",YJPZ,主板,SZSE,20170208,张学武,民营企业
603016,202602,3.059350813590372,603016.SH,新宏泰,江苏,电气设备,无锡新宏泰电器科技股份有限公司,"Wuxi New Hongtai Electrical Technology Co.,Ltd",XHT,主板,SSE,20160701,无锡市人民政府国有资产监督管理委员会,地方国有企业
002124,202602,3.0591628821123567,002124.SZ,天邦食品,浙江,农业综合,天邦食品股份有限公司,"Tech-bank Food Co.,Ltd.",TBSP,主板,SZSE,20070403,张邦辉,民营企业
600052,202602,3.0590823400503497,600052.SH,东望时代,浙江,供气供热,浙江东望时代科技股份有限公司,"Zhejiang Dongwang Times Technology Co., Ltd.",DWSD,主板,SSE,19970415,东阳市人民政府国有资产监督管理办公室,地方国有企业
601866,202602,3.059060796640511,601866.SH,中远海发,上海,水运,中远海运发展股份有限公司,"COSCO SHIPPING Development Co.,Ltd.",ZYHF,主板,SSE,20071212,国务院国有资产监督管理委员会,中央企业
600461,202602,3.0590071019325062,600461.SH,洪城环境,江西,水务,江西洪城环境股份有限公司,"Jiangxi Hongcheng Environment Co.,Ltd.",HCHJ,主板,SSE,20040601,江西省南昌市人民政府国有资产监督管理委员会,地方国有企业
002372,202602,3.058870213190413,002372.SZ,伟星新材,浙江,其他建材,浙江伟星新型建材股份有限公司,"Zhejiang Weixing New Building Materials Co.,Ltd.",WXXC,主板,SZSE,20100318,章卡鹏,民营企业
600298,202602,3.0587923231004885,600298.SH,安琪酵母,湖北,食品,安琪酵母股份有限公司,"Angel Yeast Co.,Ltd.",AQJM,主板,SSE,20000818,宜昌市人民政府国有资产监督管理委员会,地方国有企业
000589,202602,3.058706477094318,000589.SZ,贵州轮胎,贵州,汽车配件,贵州轮胎股份有限公司,"GuiZhou Tyre Co.,Ltd.",GZLT,主板,SZSE,19960308,贵阳市人民政府国有资产监督管理委员会,地方国有企业
600968,202602,3.058550696914468,600968.SH,海油发展,北京,石油开采,中海油能源发展股份有限公司,CNOOC Energy Technology & Services Limited,HYFZ,主板,SSE,20190626,中国海洋石油集团有限公司,中央企业
601996,202602,3.0585158936442207,601996.SH,丰林集团,广西,家居用品,广西丰林木业集团股份有限公司,"Guangxi Fenglin Wood Industry Group Co.,Ltd",FLJT,主板,SSE,20110929,刘一川,外资
600386,202602,3.058440655526377,600386.SH,北巴传媒,北京,汽车服务,北京巴士传媒股份有限公司,"Beijing Bashi Media Co., Ltd.",BBCM,主板,SSE,20010216,北京市人民政府国有资产监督管理委员会,地方国有企业
000157,202602,3.0581990293403574,000157.SZ,中联重科,湖南,工程机械,中联重科股份有限公司,"Zoomlion Heavy Industry Science and Technology Co., Ltd.",ZLZK,主板,SZSE,20001012,无实际控制人,其他
002818,202602,3.0581721819863548,002818.SZ,富森美,四川,其他商业,成都富森美家居股份有限公司,"Chengdu Fusen Noble-House Industrial Co.,Ltd.",FSM,主板,SZSE,20161109,刘兵,民营企业
600261,202602,3.0581721819863548,600261.SH,阳光照明,浙江,家用电器,浙江阳光照明电器集团股份有限公司,"ZheJiang YanKon Group Co., Ltd.",YGZM,主板,SSE,20000720,陈森洁,民营企业
603922,202602,3.058110531362105,603922.SH,金鸿顺,江苏,汽车配件,苏州金鸿顺汽车部件股份有限公司,"Suzhou Jinhongshun Auto Parts Co., Ltd.",JHS,主板,SSE,20171023,刘栩,民营企业
002547,202602,3.058083684008104,002547.SZ,春兴精工,江苏,汽车配件,苏州春兴精工股份有限公司,"SuZhou ChunXing Precision Mechanical Co., Ltd.",CXJG,主板,SZSE,20110218,孙洁晓,民营企业
600336,202602,3.057922599884089,600336.SH,澳柯玛,山东,家用电器,澳柯玛股份有限公司,"Aucma Co.,Ltd.",AKM,主板,SSE,20001229,青岛市人民政府国有资产监督管理委员会,地方国有企业
601188,202602,3.057823166384326,601188.SH,龙江交通,黑龙江,路桥,黑龙江交通发展股份有限公司,"Heilongjiang Transport Development Co.,Ltd",LJJT,主板,SSE,20100319,黑龙江省人民政府国有资产监督管理委员会,地方国有企业
605338,202602,3.057769471676321,605338.SH,巴比食品,上海,食品,中饮巴比食品股份有限公司,"Zhongyin Babi Food Co.,Ltd.",BBSP,主板,SSE,20201012,刘会平,民营企业
002122,202602,3.05776681970424,002122.SZ,ST汇洲,浙江,机床制造,汇洲智能技术集团股份有限公司,"HuiZhou Intelligence Technology Group Co., Ltd",STHZ,主板,SZSE,20070328,无实际控制人,其他
600064,202602,3.05763523490631,600064.SH,南京高科,江苏,园区开发,南京高科股份有限公司,Nanjing Gaoke Company Limited,NJGK,主板,SSE,19970506,南京市人民政府国有资产监督管理委员会,地方国有企业
600640,202602,3.0576299309621464,600640.SH,国脉文化,上海,影视音像,新国脉数字文化股份有限公司,"New Guomai Digital Culture Co., Ltd",GMWH,主板,SSE,19930407,国务院国有资产监督管理委员会,中央企业
600739,202602,3.057608387552308,600739.SH,辽宁成大,辽宁,生物制药,辽宁成大股份有限公司,"Liaoning Cheng Da Co.,Ltd.",LNCD,主板,SSE,19960819,无实际控制人,其他
600754,202602,3.057554692844303,600754.SH,锦江酒店,上海,酒店餐饮,上海锦江国际酒店股份有限公司,"Shanghai Jin Jiang International Hotels Co., Ltd.",JJJD,主板,SSE,19961011,上海市国有资产监督管理委员会,地方国有企业
603103,202602,3.057554692844303,603103.SH,横店影视,浙江,影视音像,横店影视股份有限公司,"Hengdian Entertainment Co., Ltd.",HDYS,主板,SSE,20171012,横店社团经济企业联合会,集体企业
002515,202602,3.057441999484131,002515.SZ,金字火腿,浙江,食品,金字火腿股份有限公司,"Jinzi Ham Co., Ltd.",JZHT,主板,SZSE,20101203,郑庆昇,民营企业
600479,202602,3.057313066658283,600479.SH,千金药业,湖南,中成药,株洲千金药业股份有限公司,"Zhuzhou Qianjin Pharmaceutical Co.,Ltd.",QJYY,主板,SSE,20040312,株洲市人民政府国有资产监督管理委员会,地方国有企业
000539,202602,3.0572351765683576,000539.SZ,粤电力Ａ,广东,火力发电,广东电力发展股份有限公司,"Guangdong Electric Power Development Co.,Ltd.",YDLA,主板,SZSE,19931126,广东省人民政府国有资产监督管理委员会,地方国有企业
002211,202602,3.057232524596276,002211.SZ,ST宏达,上海,橡胶,上海宏达新材料股份有限公司,"Shanghai Hongda New Material Co.,Ltd.",STHD,主板,SZSE,20080201,朱恩伟,民营企业
002955,202602,3.057095635854183,002955.SZ,鸿合科技,深圳,IT设备,鸿合科技股份有限公司,"Hitevision Co., Ltd.",HHKJ,主板,SZSE,20190523,无实际控制人,其他
603076,202602,3.057017745764258,603076.SH,乐惠国际,浙江,专用机械,宁波乐惠国际工程装备股份有限公司,"Ningbo Lehui International Engineering Equipment Co.,Ltd.",LHGJ,主板,SSE,20171113,黄粤宁,民营企业
600309,202602,3.0569640510562537,600309.SH,万华化学,山东,化工原料,万华化学集团股份有限公司,"Wanhua Chemical Group Co.,Ltd.",WHHX,主板,SSE,20010105,烟台市人民政府国有资产监督管理委员会,地方国有企业
000415,202602,3.0566929255441493,000415.SZ,渤海租赁,新疆,多元金融,渤海租赁股份有限公司,"Bohai Leasing Co.,Ltd.",BHZL,主板,SZSE,19960716,无实际控制人,其他
600753,202602,3.0566418828082265,600753.SH,*ST海钦,福建,商贸代理,福建海钦能源集团股份有限公司,"Fujian Haiqin Energy Group Co., Ltd",*STHQ,主板,SSE,19960927,钟仁海,民营企业
002064,202602,3.056617687426306,002064.SZ,华峰化学,浙江,化纤,华峰化学股份有限公司,"Huafon Chemical Co., Ltd.",HFHX,主板,SZSE,20060823,尤小平,民营企业
605108,202602,3.0563976046501247,605108.SH,同庆楼,安徽,酒店餐饮,同庆楼餐饮股份有限公司,Tongqinglou Catering Corporation Limited.,TQL,主板,SSE,20200716,沈基水,民营企业
000885,202602,3.056376061240285,000885.SZ,城发环境,河南,环境保护,城发环境股份有限公司,CEVIA Enviro Inc.,CFHJ,主板,SZSE,19990319,河南省财政厅,地方国有企业
603159,202602,3.056368105324041,603159.SH,上海亚虹,上海,专用机械,上海亚虹模具股份有限公司,"Shanghai Yahong Moulding Co.,Ltd",SHYH,主板,SSE,20160812,孙林,民营企业
600993,202602,3.0562391724981928,600993.SH,马应龙,湖北,中成药,马应龙药业集团股份有限公司,"Mayinglong Pharmaceutical Group Co., Ltd",MYL,主板,SSE,20040517,无实际控制人,其他
600725,202602,3.056201717255864,600725.SH,云维股份,云南,商贸代理,云南云维股份有限公司,Yunnan Yunwei Company Limited,YWGF,主板,SSE,19960702,云南省人民政府国有资产监督管理委员会,地方国有企业
600518,202602,3.056131783082184,600518.SH,康美药业,广东,中成药,康美药业股份有限公司,"Kangmei Pharmaceutical Co.,Ltd.",KMYY,主板,SSE,20010319,无实际控制人,其他
000900,202602,3.056107587700263,000900.SZ,现代投资,湖南,路桥,现代投资股份有限公司,"Xiandai Investment Co.,Ltd.",XDTZ,主板,SZSE,19990128,湖南省人民政府国有资产监督管理委员会,地方国有企业
000717,202602,3.055863309542161,000717.SZ,中南股份,广东,普钢,广东中南钢铁股份有限公司,"Guangdong Zhongnan Iron & Steel Co., Ltd.",ZNGF,主板,SZSE,19970508,国务院国有资产监督管理委员会,中央企业
000723,202602,3.0557237688279866,000723.SZ,美锦能源,山西,焦炭加工,山西美锦能源股份有限公司,"Shanxi Meijin Energy Co.,Ltd.",MJNY,主板,SZSE,19970515,姚俊良,民营企业
600893,202602,3.055535837349971,600893.SH,航发动力,陕西,航空,中国航发动力股份有限公司,"AECC Aviation Power Co.,Ltd",HFDL,主板,SSE,19960408,中国航空发动机集团有限公司,中央企业
601101,202602,3.0554095564962047,601101.SH,昊华能源,北京,煤炭开采,北京昊华能源股份有限公司,"Beijing Haohua Energy Resource Co.,Ltd.",HHNY,主板,SSE,20100331,北京市人民政府国有资产监督管理委员会,地方国有企业
601500,202602,3.055377405198039,601500.SH,通用股份,江苏,汽车配件,江苏通用科技股份有限公司,"Jiangsu General Science Technology Co.,Ltd",TYGF,主板,SSE,20160919,江苏省政府国有资产监督管理委员会,地方国有企业
600153,202602,3.055329014434198,600153.SH,建发股份,福建,仓储物流,厦门建发股份有限公司,Xiamen C&D Inc.,JFGF,主板,SSE,19980616,厦门市人民政府国有资产监督管理委员会,地方国有企业
600079,202602,3.055299515108114,600079.SH,ST人福,湖北,化学制药,人福医药集团股份公司,"Humanwell Healthcare (Group) Co.,Ltd.",STRF,主板,SSE,19970606,招商局集团有限公司,中央企业
003022,202602,3.055060540894176,003022.SZ,联泓新科,山东,化工原料,联泓新材料科技股份有限公司,Levima Advanced Materials Corporation,LHXK,主板,SZSE,20201208,无实际控制人,其他
000876,202602,3.054845762062157,000876.SZ,新希望,四川,饲料,新希望六和股份有限公司,"New Hope Liuhe Co.,Ltd.",XXW,主板,SZSE,19980311,刘永好,民营企业
002318,202602,3.0547894153820714,002318.SZ,久立特材,浙江,特种钢,浙江久立特材科技股份有限公司,"Zhejiang JIULI Hi-tech Metals Co.,Ltd.",JLTC,主板,SZSE,20091211,周志江,民营企业
605081,202602,3.054781459465826,605081.SH,*ST太和,上海,环境保护,上海太和水科技发展股份有限公司,"Shanghai Taihe Water Technology Development Co., Ltd.",*STTH,主板,SSE,20210209,董津,民营企业
600125,202602,3.054735720674066,600125.SH,铁龙物流,辽宁,铁路,中铁铁龙集装箱物流股份有限公司,"China Railway Tielong Container Logistics Co.,Ltd.",TLWL,主板,SSE,19980511,中国国家铁路集团有限公司,中央企业
600572,202602,3.054735720674066,600572.SH,康恩贝,浙江,中成药,浙江康恩贝制药股份有限公司,"Zhejiang Conba Pharmaceutical Co.,Ltd.",KEB,主板,SSE,20040412,浙江省人民政府国有资产监督管理委员会,地方国有企业
002238,202602,3.054733068701985,002238.SZ,天威视讯,深圳,影视音像,深圳市天威视讯股份有限公司,"Shenzhen Topway Video Communication Co., Ltd.",TWSX,主板,SZSE,20080526,深圳广播电影电视集团,地方国有企业
000608,202602,3.0546230273138946,000608.SZ,*ST阳光,广西,区域地产,阳光新业地产股份有限公司,"Yang Guang Co., Ltd.",*STYG,主板,SZSE,19960919,刘丹,民营企业
600099,202602,3.0546014839040554,600099.SH,林海股份,江苏,汽车整车,林海股份有限公司,"Linhai Co.,Ltd.",LHGF,主板,SSE,19970704,国务院国有资产监督管理委员会,中央企业
600846,202602,3.0545235938141304,600846.SH,同济科技,上海,建筑工程,上海同济科技实业股份有限公司,"Shanghai Tongji Science & Technology Industrial Co.,Ltd.",TJKJ,主板,SSE,19940311,上海市杨浦区人民政府国有资产监督管理委员会,地方国有企业
603337,202602,3.054255120274108,603337.SH,杰克科技,浙江,纺织机械,杰克科技股份有限公司,"Jack Technology Co.,Ltd",JKKJ,主板,SSE,20170119,胡彩芳,民营企业
600428,202602,3.054225620948024,600428.SH,中远海特,广东,水运,中远海运特种运输股份有限公司,"Cosco Shipping Specialized Carriers Co., Ltd.",ZYHT,主板,SSE,20020418,国务院国有资产监督管理委员会,中央企业
002459,202602,3.054112927587852,002459.SZ,晶澳科技,河北,电气设备,晶澳太阳能科技股份有限公司,"JA Solar Technology Co., Ltd.",JAKJ,主板,SZSE,20100810,靳保芳,民营企业
603229,202602,3.0540376894700083,603229.SH,奥翔药业,浙江,化学制药,浙江奥翔药业股份有限公司,"Zhejiang Ausun Pharmaceutical Co., Ltd.",AXYY,主板,SSE,20170509,郑志国,民营企业
600239,202602,3.0539303000539992,600239.SH,云南城投,云南,区域地产,云南城投置业股份有限公司,"Yunnan Metropolitan Real Estate Development Co.,Ltd.",YNCT,主板,SSE,19991202,云南省人民政府国有资产监督管理委员会,地方国有企业
600380,202602,3.053798715256069,600380.SH,健康元,深圳,化学制药,健康元药业集团股份有限公司,"Joincare Pharmaceutical Group Industry Co.,Ltd",JKY,主板,SSE,20010608,朱保国,民营企业
600575,202602,3.0536644784860583,600575.SH,淮河能源,安徽,火力发电,淮河能源(集团)股份有限公司,"Huaihe Energy (Group) Co.,Ltd",HHNY,主板,SSE,20030328,安徽省人民政府国有资产监督管理委员会,地方国有企业
600546,202602,3.053554437097968,600546.SH,山煤国际,山西,煤炭开采,山煤国际能源集团股份有限公司,"Shanxi Coal International Energy Group Co.,Ltd.",SMGJ,主板,SSE,20030731,山西省人民政府国有资产监督管理委员会,地方国有企业
601089,202602,3.053527589743965,601089.SH,福元医药,北京,化学制药,北京福元医药股份有限公司,"Beijing Foyou Pharma CO.,LTD",FYYY,主板,SSE,20220630,胡柏藩,民营企业
605177,202602,3.05351963382772,605177.SH,东亚药业,浙江,化学制药,浙江东亚药业股份有限公司,"Zhejiang East-Asia Pharmaceutical Co., Ltd.",DYYY,主板,SSE,20201125,池正明,民营企业
600863,202602,3.053503394362045,600863.SH,内蒙华电,内蒙,火力发电,内蒙古蒙电华能热电股份有限公司,Inner Mongolia Mengdian Huaneng Thermal Power Corporation Limited,NMHD,主板,SSE,19940520,国务院国有资产监督管理委员会,中央企业
000718,202602,3.0534712430638797,000718.SZ,苏宁环球,吉林,区域地产,苏宁环球股份有限公司,"Suning Universal Co.,Ltd.",SNHQ,主板,SZSE,19970408,张桂平,民营企业
000631,202602,3.053393352973954,000631.SZ,顺发恒能,浙江,综合类,顺发恒能股份公司,Shunfa Hengneng Corporation,SFHN,主板,SZSE,19961122,鲁伟鼎,民营企业
603657,202602,3.053310158939865,603657.SH,春光科技,浙江,家用电器,金华春光橡塑科技股份有限公司,"Jinhua Chunguang Technology Co.,Ltd",CGKJ,主板,SSE,20180730,陈正明,民营企业
605122,202602,3.05325381225978,605122.SH,四方新材,重庆,水泥,重庆四方新材股份有限公司,"Chongqing Sifang New Material Co.,Ltd.",SFXC,主板,SSE,20210310,李德志,民营企业
600221,202602,3.0532349208220224,600221.SH,海航控股,海南,空运,海南航空控股股份有限公司,"Hainan Airlines Holding Co., Ltd.",HHKG,主板,SSE,19991125,方威,民营企业
603709,202602,3.053194813607612,603709.SH,中源家居,浙江,家居用品,中源家居股份有限公司,"Zoy Home Furnishing Co.,Ltd.",ZYJJ,主板,SSE,20180208,曹勇,民营企业
603777,202602,3.0531706182256912,603777.SH,来伊份,上海,食品,上海来伊份股份有限公司,"Shanghai Laiyifen Co., Ltd.",LYF,主板,SSE,20161012,施永雷,民营企业
603379,202602,3.053151726787934,603379.SH,三美股份,浙江,化工原料,浙江三美化工股份有限公司,"Zhejiang Sanmei Chemical Industry Co., Ltd.",SMGF,主板,SSE,20190402,胡荣达,民营企业
600352,202602,3.05312222746185,600352.SH,浙江龙盛,浙江,染料涂料,浙江龙盛集团股份有限公司,"Zhejiang Longsheng Group Co.,Ltd",ZJLS,主板,SSE,20030801,阮伟祥,民营企业
002508,202602,3.0530738366980086,002508.SZ,老板电器,浙江,家用电器,杭州老板电器股份有限公司,"Hangzhou Robam Appliances Co., Ltd.",LBDQ,主板,SZSE,20101123,任建华,民营企业
603100,202602,3.0530685327538456,603100.SH,川仪股份,重庆,电器仪表,重庆川仪自动化股份有限公司,"Chongqing Chuanyi Automation Co.,Ltd.",CYGF,主板,SSE,20140805,国务院国有资产监督管理委员会,中央企业
603171,202602,3.0529342959838344,603171.SH,税友股份,浙江,软件服务,税友软件集团股份有限公司,"Servyou Software Group Co., Ltd.",SYGF,主板,SSE,20210630,张镇潮,民营企业
002253,202602,3.05279475526966,002253.SZ,*ST智胜,四川,软件服务,四川川大智胜软件股份有限公司,"Wisesoft Co.,Ltd.",*STZS,主板,SZSE,20080623,游志胜,民营企业
605198,202602,3.052778515803984,605198.SH,安德利,山东,软饮料,烟台北方安德利果汁股份有限公司,"Yantai North Andre Juice Co., Ltd.",ADL,主板,SSE,20200918,王安,民营企业
601100,202602,3.052778515803984,601100.SH,恒立液压,江苏,工程机械,江苏恒立液压股份有限公司,"Jiangsu Hengli Hydraulic Co.,Ltd",HLYY,主板,SSE,20111028,汪立平,民营企业
002642,202602,3.052765255943576,002642.SZ,荣联科技,北京,软件服务,荣联科技集团股份有限公司,Ronglian Group Ltd.,RLKJ,主板,SZSE,20111220,济宁高新技术产业开发区国有资产监督管理局,地方国有企业
600166,202602,3.0526389750898093,600166.SH,福田汽车,北京,汽车整车,北汽福田汽车股份有限公司,"BAIC Foton Motor Co.,Ltd.",FTQC,主板,SSE,19980602,北京市人民政府国有资产监督管理委员会,地方国有企业
689009,202602,3.0526389750898093,689009.SH,九号公司-WD,北京,摩托车,九号有限公司,Ninebot Limited,JHGS,科创板,SSE,20201029,王野,自然人
002620,202602,3.0526094757637257,002620.SZ,ST瑞和,深圳,装修装饰,深圳瑞和建筑装饰股份有限公司,"Shenzhen Ruihe Construction Decoration Co., Ltd.",STRH,主板,SZSE,20110929,李介平,民营企业
600716,202602,3.0524536955838752,600716.SH,凤凰股份,江苏,区域地产,江苏凤凰置业投资股份有限公司,Jiangsu Phoenix Property Investment Company Limited,FHGF,主板,SSE,19960702,江苏省人民政府,地方国有企业
002948,202602,3.0524510436117938,002948.SZ,青岛银行,山东,银行,青岛银行股份有限公司,"Bank of Qingdao Co., Ltd.",QDYH,主板,SZSE,20190116,无实际控制人,其他
603338,202602,3.0524026528479524,603338.SH,浙江鼎力,浙江,工程机械,浙江鼎力机械股份有限公司,"Zhejiang Dingli Machinery Co.,Ltd",ZJDL,主板,SSE,20150325,许树根,民营企业
