股票代码,date,prediction,TS代码,股票名称,地域,所属行业,股票全称,英文全称,拼音缩写,市场类型,交易所代码,上市日期,实控人名称,实控人企业性质
002053,202601,2.605510692330806,002053.SZ,云南能投,云南,新型电力,云南能源投资股份有限公司,"Yunnan Energy Investment Co.,Ltd",ynnt,主板,SZSE,20060627,云天化集团有限责任公司,地方国企
603527,202601,2.60516535882042,603527.SH,众源新材,安徽,铜,安徽众源新材料股份有限公司,"Anhui Zhongyuan New Materials Co.,Ltd.",zyxc,主板,SSE,20170907,封全虎,民营企业
002957,202601,2.6050954524517325,002957.SZ,科瑞技术,深圳,专用机械,深圳科瑞技术股份有限公司,"Shenzhen Colibri Technologies Co.,Ltd.",krjs,主板,SZSE,20190726,潘利明,外资企业
600052,202601,2.6041543877812896,600052.SH,东望时代,浙江,供气供热,浙江东望时代科技股份有限公司,"Zhejiang Dongwang Times Technology Co., Ltd.",dwsd,主板,SSE,19970415,楼忠福,民营企业
605196,202601,2.603692334548339,605196.SH,华通线缆,河北,电气设备,河北华通线缆集团股份有限公司,"Hebei Huatong Wires & Cables Group Co.,Ltd",htxl,主板,SSE,20210511,张文东,民营企业
600551,202601,2.603272052403439,600551.SH,时代出版,安徽,出版业,时代出版传媒股份有限公司,"Time Publishing and Media Co.,Ltd.",sdcb,主板,SSE,20020905,中国科学技术大学,校办企业
600724,202601,2.6025134490955995,600724.SH,宁波富达,浙江,综合类,宁波富达股份有限公司,Ningbo Fuda Company Limited,nbfd,主板,SSE,19960716,宁波市人民政府国有资产监督管理委员会,地方国企
603866,202601,2.602192836284446,603866.SH,桃李面包,辽宁,食品,桃李面包股份有限公司,"Toly Bread Co.,Ltd.",tlmb,主板,SSE,20151222,吴志刚,民营企业
600727,202601,2.601805676904516,600727.SH,鲁北化工,山东,化工原料,山东鲁北化工股份有限公司,"Shandong Lubei Chemical Co.,Ltd",lbhg,主板,SSE,19960702,山东省滨州市无棣县人民政府国有资产监督管理委员会,地方国企
000421,202601,2.6013675155606397,000421.SZ,南京公用,江苏,供气供热,南京公用发展股份有限公司,"Nanjing Public Utilities Development Co.,Ltd.",njgy,主板,SZSE,19960806,南京市人民政府国有资产监督管理委员会,地方国企
002998,202601,2.601049805655764,002998.SZ,优彩资源,江苏,化纤,优彩环保资源科技股份有限公司,"Elite Color Environmental Resources Science&Technology Co., Ltd",yczy,主板,SZSE,20200925,戴泽新,民营企业
000599,202601,2.600625470550145,000599.SZ,青岛双星,山东,汽车配件,青岛双星股份有限公司,"Qingdao Doublestar Co., Ltd.",qdsx,主板,SZSE,19960430,青岛市人民政府国有资产监督管理委员会,地方国企
002323,202601,2.6001904984034034,002323.SZ,雅博股份,山东,建筑工程,山东雅博科技股份有限公司,"Shandong Yabo Technology Co., Ltd.",ybgf,主板,SZSE,20091218,季奎余,民营企业
002267,202601,2.60001967184967,002267.SZ,陕天然气,陕西,供气供热,陕西省天然气股份有限公司,Shaanxi Provincial Natural Gas Company Limited,strq,主板,SZSE,20080813,陕西省华秦投资集团有限公司,地方国企
001277,202601,2.600003463280552,001277.SZ,速达股份,河南,专用机械,郑州速达工业机械服务股份有限公司,"Zhengzhou Suda Industry Machinery Service Co., Ltd.",sdgf,主板,SZSE,20240903,李锡元,民营企业
002350,202601,2.5996743208532878,002350.SZ,北京科锐,北京,电气设备,北京科锐集团股份有限公司,"Beijing Creative Group Co.,Ltd",bjkr,主板,SZSE,20100203,张新育,民营企业
000597,202601,2.5991459882202355,000597.SZ,东北制药,辽宁,化学制药,东北制药集团股份有限公司,"Northeast Pharmaceutical Group Co., Ltd.",dbzy,主板,SZSE,19960523,辽宁省沈阳市人民政府国有资产监督管理委员会,地方国企
000550,202601,2.598094665895114,000550.SZ,江铃汽车,江西,汽车整车,江铃汽车股份有限公司,"Jiangling Motors Corporation, Ltd.",jlqc,主板,SZSE,19931201,国务院国有资产监督管理委员会,中央国企
002733,202601,2.597717554011869,002733.SZ,雄韬股份,深圳,电气设备,深圳市雄韬电源科技股份有限公司,"Shenzhen Center Power Tech Co., Ltd",xtgf,主板,SZSE,20141203,张华农,民营企业
600725,202601,2.596770882851237,600725.SH,云维股份,云南,商贸代理,云南云维股份有限公司,Yunnan Yunwei Company Limited,ywgf,主板,SSE,19960702,云南省人民政府国有资产监督管理委员会,地方国企
000798,202601,2.595559435438249,000798.SZ,中水渔业,北京,渔业,中水集团远洋股份有限公司,"Cnfc Overseas Fisheries Co.,Ltd",zsyy,主板,SZSE,19980212,国务院国有资产监督管理委员会,中央国企
605305,202601,2.5948880430526704,605305.SH,中际联合,北京,工程机械,中际联合(北京)科技股份有限公司,3S Industry Group Inc.,zjlh,主板,SSE,20210506,刘志欣,民营企业
002454,202601,2.59483174559307,002454.SZ,松芝股份,上海,汽车配件,上海加冷松芝汽车空调股份有限公司,"Songz Automobile Air Conditioning Co., Ltd",szgf,主板,SZSE,20100720,陈福成,外资企业
000010,202601,2.594811320245336,000010.SZ,美丽生态,深圳,建筑工程,深圳美丽生态股份有限公司,"Shenzhen Ecobeauty Co.,Ltd.",mlst,主板,SZSE,19951027,宋廉,民营企业
603496,202601,2.594582447887394,603496.SH,恒为科技,上海,IT设备,恒为科技(上海)股份有限公司,EmbedWay Technologies (Shanghai) Corporation,hwkj,主板,SSE,20170607,沈振宇,民营企业
001203,202601,2.5945445389137314,001203.SZ,大中矿业,内蒙,普钢,大中矿业股份有限公司,"Dazhong Mining Co.,Ltd",dzky,主板,SZSE,20210510,林来嵘,民营企业
600961,202601,2.594075547704622,600961.SH,株冶集团,湖南,铅锌,株洲冶炼集团股份有限公司,"Zhuzhou Smelter Group Co.,Ltd.",zyjt,主板,SSE,20040830,湖南省人民政府国有资产监督管理委员会,地方国企
603618,202601,2.5938592402155227,603618.SH,杭电股份,浙江,电气设备,杭州电缆股份有限公司,"Hangzhou Cable Co., Ltd.",hdgf,主板,SSE,20150217,孙庆炎,民营企业
002961,202601,2.593271329850111,002961.SZ,瑞达期货,福建,多元金融,瑞达期货股份有限公司,"Ruida Futures Co.,Ltd.",rdqh,主板,SZSE,20190905,林志斌,民营企业
600082,202601,2.591577535713731,600082.SH,海泰发展,天津,园区开发,天津海泰科技发展股份有限公司,"Tianjin Hi-Tech Development Co.,Ltd.",htfz,主板,SSE,19970620,天津市人民政府,地方国企
002365,202601,2.591359046986616,002365.SZ,永安药业,湖北,化学制药,潜江永安药业股份有限公司,"Qianjiang Yongan Pharmaceutical Co.,Ltd.",yayy,主板,SZSE,20100305,陈勇,民营企业
600533,202601,2.590507813447472,600533.SH,栖霞建设,江苏,区域地产,南京栖霞建设股份有限公司,"Nanjing Chixia Development Co., Ltd.",qxjs,主板,SSE,20020328,南京市栖霞区国有资产投资中心,地方国企
601136,202601,2.590134644884116,601136.SH,首创证券,北京,证券,首创证券股份有限公司,Capital Securities Corporation Limited,sczq,主板,SSE,20221222,北京市人民政府国有资产监督管理委员会,地方国企
603124,202601,2.589840375334453,603124.SH,江南新材,江西,铜,江西江南新材料科技股份有限公司,"Jiangxi Jiangnan New Material Technology Co., Ltd.",jnxc,主板,SSE,20250320,徐上金,民营企业
603628,202601,2.589127261074229,603628.SH,清源股份,福建,电气设备,清源科技股份有限公司,"Clenergy Technology Co.,Ltd.",qygf,主板,SSE,20170112,Hong Daniel,外资企业
002551,202601,2.5890723259581936,002551.SZ,尚荣医疗,深圳,医疗保健,深圳市尚荣医疗股份有限公司,"Shenzhen Glory Medical Co.,Ltd.",sryl,主板,SZSE,20110225,梁桂秋,民营企业
